txn_id,user_id,raw_description,cleaned_description,merchant_name,amount,txn_type,payment_mode,category,subcategory,confidence_score,txn_timestamp,month,day_of_week,hour,is_recurring,avg_spend_per_category,spend_std_dev,monthly_surplus,expense_volatility,balance_after_txn,user_corrected_label
1088,10,AMAZON PAY* 8731,amazon pay 8731,Amazon,5378.41,debit,NEFT,Shopping,E-commerce,0.8829,2024-03-23 19:01:00,3,5,19,0,3868.62,1807.85,-50235.12,16978.02,-99301.4,Shopping
216,10,UBER INDIA 7383,uber india 7383,Uber,448.26,debit,IMPS,Transport,Cab,0.9135,2024-03-25 14:09:00,3,0,14,0,709.0,832.82,-50235.12,16978.02,-99749.66,Transport
528,10,MAKEMYTRIP 5150,makemytrip 5150,MakeMyTrip,25525.55,debit,Debit Card,Travel,Flight/Hotel,0.9688,2024-03-29 10:24:00,3,4,10,0,9235.54,9441.31,-50235.12,16978.02,-125275.21,Food & Dining
870,10,BYJU'S SUBSCRIPTION 9195,byju's subscription 9195,Byjus,1299.79,debit,NEFT,Education,Online Learning,0.9255,2024-04-05 15:00:00,4,4,15,0,2378.38,1252.74,-7552.42,16978.02,-126575.0,Education
164,10,RELIANCE FRESH* 3363,reliance fresh 3363,Reliance Fresh,542.6,debit,NEFT,Groceries,Supermarket,0.8673,2024-04-09 18:23:00,4,1,18,0,1141.02,858.82,-7552.42,16978.02,-127117.6,Groceries
62,10,HOTSTAR PREMIUM 9751,hotstar premium 9751,Hotstar,733.79,debit,Credit Card,Entertainment,Streaming,0.8083,2024-04-12 12:18:00,4,4,12,1,404.42,299.5,-7552.42,16978.02,-127851.39,Shopping
1387,10,SWIGGY ORDER* 3019,swiggy order 3019,Swiggy,599.3,debit,Cash,Food & Dining,Food Delivery,0.7433,2024-04-19 16:13:00,4,4,16,0,361.0,200.61,-7552.42,16978.02,-128450.69,Shopping
223,10,BYJU'S SUBSCRIPTION 8563,byju's subscription 8563,Byjus,2585.3,debit,Debit Card,Education,Online Learning,0.9045,2024-04-26 12:37:00,4,4,12,0,2378.38,1252.74,-7552.42,16978.02,-131035.99,Education
383,10,D-MART AVENUE 7732,d mart avenue 7732,DMart,2603.74,debit,Cash,Groceries,Supermarket,0.8437,2024-04-26 21:43:00,4,4,21,0,1141.02,858.82,-7552.42,16978.02,-133639.73,Transport
1050,10,BANK INTEREST 1329,bank interest 1329,Bank,812.1,credit,Net Banking,Income,Interest,0.7557,2024-04-29 08:11:00,4,0,8,0,,,-7552.42,16978.02,-132827.63,Income
889,10,SWIGGY ORDER* 9887,swiggy order 9887,Swiggy,332.05,debit,Cash,Food & Dining,Food Delivery,0.8242,2024-05-07 21:41:00,5,1,21,0,361.0,200.61,-2007.5,16978.02,-133159.68,Groceries
1529,10,HOTSTAR PREMIUM 6618,hotstar premium 6618,Hotstar,452.35,debit,Net Banking,Entertainment,Streaming,0.5462,2024-05-12 11:02:00,5,6,11,1,404.42,299.5,-2007.5,16978.02,-133612.03,Entertainment
1884,10,GROFERS/BLINKIT 7859,grofers blinkit 7859,Blinkit,893.4,refund,NEFT,Groceries,Quick Commerce,0.7322,2024-05-22 23:44:00,5,2,23,0,,,-2007.5,16978.02,-134505.43,Groceries
1859,10,ZOMATO* 5576,zomato 5576,Zomato,390.76,debit,UPI,Food & Dining,Food Delivery,0.9413,2024-05-25 11:07:00,5,5,11,0,361.0,200.61,-2007.5,16978.02,-134896.19,Food & Dining
1772,10,Jio Recharge 2047,jio recharge 2047,Jio,568.3,debit,Credit Card,Utilities,Mobile Recharge,0.7549,2024-05-28 11:04:00,5,1,11,1,797.07,253.12,-2007.5,16978.02,-135464.49,Utilities
100,10,NETFLIX INDIA 3858,netflix india 3858,Netflix,264.04,debit,Debit Card,Entertainment,Streaming,0.9963,2024-05-31 06:17:00,5,4,6,1,404.42,299.5,-2007.5,16978.02,-135728.53,Groceries
478,10,SALARY CREDIT 7874,salary credit 7874,Employer,107861.76,credit,Debit Card,Income,Salary,0.7537,2024-06-02 11:55:00,6,6,11,0,,,79313.06,16978.02,-27866.77,Income
1563,10,FLIPKART INTERNET 8817,flipkart internet 8817,Flipkart,3073.42,debit,IMPS,Shopping,E-commerce,0.8736,2024-06-03 20:46:00,6,0,20,0,3868.62,1807.85,79313.06,16978.02,-30940.19,Shopping
1137,10,PRACTO CONSULT 7613,practo consult 7613,Practo,646.81,debit,Net Banking,Healthcare,Consultation,0.5694,2024-06-04 11:23:00,6,1,11,0,730.44,342.51,79313.06,16978.02,-31587.0,Healthcare
879,10,MAKEMYTRIP 2195,makemytrip 2195,MakeMyTrip,19610.8,debit,IMPS,Travel,Flight/Hotel,0.7475,2024-06-07 09:18:00,6,4,9,0,9235.54,9441.31,79313.06,16978.02,-51197.8,Transport
1276,10,OLA CABS* 7864,ola cabs 7864,Ola,407.64,debit,Credit Card,Transport,Cab,0.9474,2024-06-12 10:52:00,6,2,10,0,709.0,832.82,79313.06,16978.02,-51605.44,Shopping
1948,10,UNACADEMY* 5903,unacademy 5903,Unacademy,1589.54,debit,Net Banking,Education,Online Learning,0.9712,2024-06-18 11:49:00,6,1,11,1,2378.38,1252.74,79313.06,16978.02,-53194.98,Education
382,10,SWIGGY ORDER* 6934,swiggy order 6934,Swiggy,192.93,debit,Wallet,Food & Dining,Food Delivery,0.7635,2024-06-18 13:04:00,6,1,13,0,361.0,200.61,79313.06,16978.02,-53387.91,Food & Dining
1748,10,DUNZO DELIVERY 3159,dunzo delivery 3159,Dunzo,547.55,debit,Credit Card,Groceries,Quick Commerce,0.7813,2024-06-23 13:01:00,6,6,13,0,1141.02,858.82,79313.06,16978.02,-53935.46,Groceries
1747,10,IRCTC E-TICKET 4781,irctc e ticket 4781,IRCTC,2480.01,debit,NEFT,Travel,Train Tickets,0.8072,2024-06-26 14:41:00,6,2,14,0,9235.54,9441.31,79313.06,16978.02,-56415.47,Travel
348,10,SBI MUTUAL FUND SIP 6273,sbi mutual fund sip 6273,SBI MF,7380.26,transfer,Debit Card,Investments,Mutual Fund,0.7311,2024-06-30 11:46:00,6,6,11,1,,,79313.06,16978.02,-63795.73,Investments
986,10,DUNZO DELIVERY 4726,dunzo delivery 4726,Dunzo,127.45,debit,Wallet,Groceries,Quick Commerce,0.7779,2024-07-03 14:49:00,7,2,14,0,1141.02,858.82,84484.98,16978.02,-63923.18,Groceries
426,10,HDFC BANK EMI 4046,hdfc bank emi 4046,HDFC EMI,15185.06,debit,Debit Card,Finance,Loan EMI,0.7149,2024-07-11 16:01:00,7,3,16,1,8600.32,7149.07,84484.98,16978.02,-79108.24,Finance
1305,10,FREELANCE PAYMENT 9521,freelance payment 9521,Freelance,65863.1,credit,NEFT,Income,Freelance,0.7613,2024-07-13 17:45:00,7,5,17,0,,,84484.98,16978.02,-13245.14,Transport
714,10,D-MART AVENUE 8284,d mart avenue 8284,DMart,3162.23,debit,Wallet,Groceries,Supermarket,0.8066,2024-07-17 10:40:00,7,2,10,0,1141.02,858.82,84484.98,16978.02,-16407.37,Groceries
1107,10,PRACTO CONSULT 9070,practo consult 9070,Practo,377.08,debit,Wallet,Healthcare,Consultation,0.9264,2024-07-18 20:00:00,7,3,20,0,730.44,342.51,84484.98,16978.02,-16784.45,Healthcare
1489,10,SALARY CREDIT 2304,salary credit 2304,Employer,52968.38,credit,Net Banking,Income,Salary,0.8021,2024-07-18 23:57:00,7,3,23,0,,,84484.98,16978.02,36183.93,Income
573,10,MAKEMYTRIP 9385,makemytrip 9385,MakeMyTrip,14262.93,debit,Cash,Travel,Flight/Hotel,0.9031,2024-07-19 06:05:00,7,4,6,0,9235.54,9441.31,84484.98,16978.02,21921.0,Transport
1294,10,PRACTO CONSULT 7092,practo consult 7092,Practo,309.08,debit,Debit Card,Healthcare,Consultation,0.924,2024-07-26 10:19:00,7,4,10,0,730.44,342.51,84484.98,16978.02,21611.92,Healthcare
232,10,PRACTO CONSULT 9796,practo consult 9796,Practo,922.67,debit,Net Banking,Healthcare,Consultation,0.8732,2024-07-29 14:48:00,7,0,14,0,730.44,342.51,84484.98,16978.02,20689.25,Healthcare
1372,10,SPOTIFY INDIA 4262,spotify india 4262,Spotify,190.66,debit,Cash,Entertainment,Music Streaming,0.8162,2024-08-20 21:35:00,8,1,21,1,404.42,299.5,-6380.3,16978.02,20498.59,Transport
1648,10,RELIANCE FRESH* 4542,reliance fresh 4542,Reliance Fresh,273.97,debit,UPI,Groceries,Supermarket,0.9948,2024-08-24 08:03:00,8,5,8,0,1141.02,858.82,-6380.3,16978.02,20224.62,Groceries
2105,10,FLIPKART INTERNET 1287,flipkart internet 1287,Flipkart,3971.01,debit,Debit Card,Shopping,E-commerce,0.7996,2024-08-26 08:22:00,8,0,8,0,3868.62,1807.85,-6380.3,16978.02,16253.61,Shopping
456,10,Jio Recharge 2405,jio recharge 2405,Jio,972.6,debit,NEFT,Utilities,Mobile Recharge,0.7468,2024-08-27 12:43:00,8,1,12,1,797.07,253.12,-6380.3,16978.02,15281.01,Utilities
409,10,GROFERS/BLINKIT 4449,grofers blinkit 4449,Blinkit,972.06,debit,NEFT,Groceries,Quick Commerce,0.8098,2024-08-30 14:30:00,8,4,14,0,1141.02,858.82,-6380.3,16978.02,14308.95,Groceries
2043,10,APOLLO PHARMACY 1344,apollo pharmacy 1344,Apollo Pharmacy,547.74,debit,IMPS,Healthcare,Medicines,0.9053,2024-09-01 22:23:00,9,6,22,0,730.44,342.51,35464.47,16978.02,13761.21,Healthcare
1902,10,SPOTIFY INDIA 9277,spotify india 9277,Spotify,124.31,transfer,Net Banking,Entertainment,Music Streaming,0.9141,2024-09-02 21:09:00,9,0,21,1,,,35464.47,16978.02,13636.9,Entertainment
1651,10,IRCTC E-TICKET 2157,irctc e ticket 2157,IRCTC,2737.75,debit,NEFT,Travel,Train Tickets,0.744,2024-09-06 17:43:00,9,4,17,0,9235.54,9441.31,35464.47,16978.02,10899.15,Travel
1342,10,ZERODHA* 9336,zerodha 9336,Zerodha,39982.75,debit,UPI,Investments,Stock Trading,0.8302,2024-09-08 13:52:00,9,6,13,0,15603.77,16004.42,35464.47,16978.02,-29083.6,Food & Dining
1830,10,AMAZON PAY* 6163,amazon pay 6163,Amazon,875.14,debit,Cash,Shopping,E-commerce,0.7922,2024-09-11 23:08:00,9,2,23,0,3868.62,1807.85,35464.47,16978.02,-29958.74,Shopping
1458,10,OLA CABS* 6091,ola cabs 6091,Ola,414.09,refund,Wallet,Transport,Cab,0.8196,2024-09-14 12:49:00,9,5,12,0,,,35464.47,16978.02,-30372.83,Transport
1753,10,BYJU'S SUBSCRIPTION 4074,byju's subscription 4074,Byjus,2549.54,debit,Debit Card,Education,Online Learning,0.9841,2024-09-17 22:46:00,9,1,22,0,2378.38,1252.74,35464.47,16978.02,-32922.37,Utilities
1932,10,SALARY CREDIT 7741,salary credit 7741,Employer,82157.39,credit,Credit Card,Income,Salary,0.9045,2024-09-20 06:20:00,9,4,6,0,,,35464.47,16978.02,49235.02,Income
1324,10,D-MART AVENUE 7044,d mart avenue 7044,DMart,2933.66,debit,Net Banking,Groceries,Supermarket,0.9337,2024-10-02 11:34:00,10,2,11,0,1141.02,858.82,-39888.65,16978.02,46301.36,Groceries
425,10,BYJU'S SUBSCRIPTION 8460,byju's subscription 8460,Byjus,1940.68,debit,Net Banking,Education,Online Learning,0.7547,2024-10-02 19:12:00,10,2,19,0,2378.38,1252.74,-39888.65,16978.02,44360.68,Food & Dining
519,10,SWIGGY ORDER* 2827,swiggy order 2827,Swiggy,69.15,debit,Wallet,Food & Dining,Food Delivery,0.7826,2024-10-11 14:08:00,10,4,14,0,361.0,200.61,-39888.65,16978.02,44291.53,Food & Dining
1191,10,PAYTM WALLET* 7984,paytm wallet 7984,Paytm,2671.49,debit,Cash,Finance,Wallet Top-up,0.9291,2024-10-16 16:08:00,10,2,16,0,8600.32,7149.07,-39888.65,16978.02,41620.04,Finance
2061,10,APOLLO PHARMACY 7078,apollo pharmacy 7078,Apollo Pharmacy,813.37,debit,IMPS,Healthcare,Medicines,0.7471,2024-10-16 16:25:00,10,2,16,0,730.44,342.51,-39888.65,16978.02,40806.67,Healthcare
604,10,APOLLO PHARMACY 7003,apollo pharmacy 7003,Apollo Pharmacy,648.23,debit,UPI,Healthcare,Medicines,0.8771,2024-10-18 16:03:00,10,4,16,0,730.44,342.51,-39888.65,16978.02,40158.44,Healthcare
996,10,RELIANCE FRESH* 3431,reliance fresh 3431,Reliance Fresh,806.91,debit,Net Banking,Groceries,Supermarket,0.7245,2024-10-20 16:20:00,10,6,16,0,1141.02,858.82,-39888.65,16978.02,39351.53,Groceries
1013,10,PETROL PUMP HPCL 3886,petrol pump hpcl 3886,HPCL,1300.78,debit,NEFT,Transport,Fuel,0.7742,2024-10-21 19:28:00,10,0,19,0,709.0,832.82,-39888.65,16978.02,38050.75,Transport
1323,10,MAKEMYTRIP 4201,makemytrip 4201,MakeMyTrip,23281.75,debit,IMPS,Travel,Flight/Hotel,0.9685,2024-10-22 23:30:00,10,1,23,0,9235.54,9441.31,-39888.65,16978.02,14769.0,Food & Dining
452,10,PAYTM WALLET* 1807,paytm wallet 1807,Paytm,1153.6,debit,Debit Card,Finance,Wallet Top-up,0.8009,2024-10-23 18:09:00,10,2,18,0,8600.32,7149.07,-39888.65,16978.02,13615.4,Food & Dining
1799,10,NETFLIX INDIA 1319,netflix india 1319,Netflix,611.22,debit,UPI,Entertainment,Streaming,0.8508,2024-10-28 19:28:00,10,0,19,1,404.42,299.5,-39888.65,16978.02,13004.18,Entertainment
317,10,APOLLO PHARMACY 4111,apollo pharmacy 4111,Apollo Pharmacy,1368.55,debit,IMPS,Healthcare,Medicines,0.8214,2024-10-29 14:58:00,10,1,14,0,730.44,342.51,-39888.65,16978.02,11635.63,Healthcare
671,10,ZOMATO* 6638,zomato 6638,Zomato,707.06,transfer,Wallet,Food & Dining,Food Delivery,0.9165,2024-10-29 19:25:00,10,1,19,0,,,-39888.65,16978.02,10928.57,Food & Dining
1552,10,IRCTC E-TICKET 9074,irctc e ticket 9074,IRCTC,2289.26,debit,IMPS,Travel,Train Tickets,0.935,2024-10-31 21:59:00,10,3,21,0,9235.54,9441.31,-39888.65,16978.02,8639.31,Food & Dining
697,10,UNACADEMY* 5578,unacademy 5578,Unacademy,602.79,debit,Net Banking,Education,Online Learning,0.9491,2024-11-03 08:25:00,11,6,8,1,2378.38,1252.74,-8524.99,16978.02,8036.52,Education
1060,10,SWIGGY ORDER* 1881,swiggy order 1881,Swiggy,172.39,debit,Debit Card,Food & Dining,Food Delivery,0.739,2024-11-03 22:12:00,11,6,22,0,361.0,200.61,-8524.99,16978.02,7864.13,Food & Dining
38,10,OLA CABS* 3085,ola cabs 3085,Ola,64.46,debit,IMPS,Transport,Cab,0.7979,2024-11-03 22:19:00,11,6,22,0,709.0,832.82,-8524.99,16978.02,7799.67,Transport
1495,10,AMAZON PAY* 6370,amazon pay 6370,Amazon,541.08,debit,Wallet,Shopping,E-commerce,0.8361,2024-11-10 08:20:00,11,6,8,0,3868.62,1807.85,-8524.99,16978.02,7258.59,Shopping
2163,10,HOTSTAR PREMIUM 6957,hotstar premium 6957,Hotstar,392.0,debit,Net Banking,Entertainment,Streaming,0.7577,2024-11-10 12:14:00,11,6,12,1,404.42,299.5,-8524.99,16978.02,6866.59,Entertainment
875,10,MAKEMYTRIP 3780,makemytrip 3780,MakeMyTrip,5783.79,refund,Net Banking,Travel,Flight/Hotel,0.8497,2024-11-12 23:55:00,11,1,23,0,,,-8524.99,16978.02,1082.8,Travel
1451,10,AMAZON PAY* 4654,amazon pay 4654,Amazon,4379.04,debit,Credit Card,Shopping,E-commerce,0.7325,2024-11-13 12:11:00,11,2,12,0,3868.62,1807.85,-8524.99,16978.02,-3296.24,Shopping
1818,10,BANK INTEREST 5209,bank interest 5209,Bank,271.32,credit,IMPS,Income,Interest,0.741,2024-11-13 13:13:00,11,2,13,0,,,-8524.99,16978.02,-3024.92,Income
922,10,HOTSTAR PREMIUM 3130,hotstar premium 3130,Hotstar,1332.76,debit,Debit Card,Entertainment,Streaming,0.9543,2024-11-15 20:41:00,11,4,20,1,404.42,299.5,-8524.99,16978.02,-4357.68,Entertainment
254,10,SPOTIFY INDIA 5668,spotify india 5668,Spotify,189.67,debit,Wallet,Entertainment,Music Streaming,0.8934,2024-11-18 10:15:00,11,0,10,1,404.42,299.5,-8524.99,16978.02,-4547.35,Entertainment
1551,10,HOTSTAR PREMIUM 5186,hotstar premium 5186,Hotstar,1122.12,debit,Net Banking,Entertainment,Streaming,0.795,2024-11-18 13:42:00,11,0,13,1,404.42,299.5,-8524.99,16978.02,-5669.47,Entertainment
1878,10,DUNZO DELIVERY 1197,dunzo delivery 1197,Dunzo,414.55,debit,Wallet,Groceries,Quick Commerce,0.7162,2024-12-03 22:09:00,12,1,22,0,1141.02,858.82,-11696.05,16978.02,-6084.02,Groceries
221,10,IRCTC E-TICKET 3230,irctc e ticket 3230,IRCTC,384.58,debit,NEFT,Travel,Train Tickets,0.8321,2024-12-06 18:51:00,12,4,18,0,9235.54,9441.31,-11696.05,16978.02,-6468.6,Travel
1304,10,NETFLIX INDIA 4085,netflix india 4085,Netflix,321.93,debit,IMPS,Entertainment,Streaming,0.7836,2024-12-09 22:43:00,12,0,22,1,404.42,299.5,-11696.05,16978.02,-6790.53,Transport
1244,10,GROFERS/BLINKIT 2034,grofers blinkit 2034,Blinkit,866.72,debit,Debit Card,Groceries,Quick Commerce,0.8109,2024-12-15 17:51:00,12,6,17,0,1141.02,858.82,-11696.05,16978.02,-7657.25,Groceries
1487,10,ZOMATO* 8547,zomato 8547,Zomato,132.5,debit,Wallet,Food & Dining,Food Delivery,0.7548,2024-12-16 17:17:00,12,0,17,0,361.0,200.61,-11696.05,16978.02,-7789.75,Shopping
1035,10,HDFC BANK EMI 7982,hdfc bank emi 7982,HDFC EMI,1974.43,debit,Credit Card,Finance,Loan EMI,0.7824,2024-12-19 06:59:00,12,3,6,1,8600.32,7149.07,-11696.05,16978.02,-9764.18,Finance
36,10,FLIPKART INTERNET 5173,flipkart internet 5173,Flipkart,4035.25,debit,Net Banking,Shopping,E-commerce,0.8156,2024-12-19 16:27:00,12,3,16,0,3868.62,1807.85,-11696.05,16978.02,-13799.43,Shopping
812,10,UNACADEMY* 3797,unacademy 3797,Unacademy,746.38,debit,Wallet,Education,Online Learning,0.8822,2024-12-23 15:35:00,12,0,15,1,2378.38,1252.74,-11696.05,16978.02,-14545.81,Education
145,10,D-MART AVENUE 6952,d mart avenue 6952,DMart,2819.71,debit,UPI,Groceries,Supermarket,0.7225,2024-12-27 19:17:00,12,4,19,0,1141.02,858.82,-11696.05,16978.02,-17365.52,Utilities
1237,10,RELIANCE FRESH* 9944,reliance fresh 9944,Reliance Fresh,1494.74,transfer,Cash,Groceries,Supermarket,0.7901,2025-01-01 21:23:00,1,2,21,0,,,49782.74,16978.02,-18860.26,Groceries
296,10,DUNZO DELIVERY 8869,dunzo delivery 8869,Dunzo,197.23,debit,Net Banking,Groceries,Quick Commerce,0.7884,2025-01-04 06:27:00,1,5,6,0,1141.02,858.82,49782.74,16978.02,-19057.49,Groceries
2151,10,SWIGGY ORDER* 4243,swiggy order 4243,Swiggy,636.44,debit,Net Banking,Food & Dining,Food Delivery,0.8121,2025-01-04 14:24:00,1,5,14,0,361.0,200.61,49782.74,16978.02,-19693.93,Food & Dining
2198,10,IRCTC E-TICKET 7584,irctc e ticket 7584,IRCTC,399.94,debit,NEFT,Travel,Train Tickets,0.8298,2025-01-13 09:37:00,1,0,9,0,9235.54,9441.31,49782.74,16978.02,-20093.87,Travel
2053,10,APOLLO PHARMACY 8346,apollo pharmacy 8346,Apollo Pharmacy,841.44,transfer,Wallet,Healthcare,Medicines,0.7049,2025-01-28 08:47:00,1,1,8,0,,,49782.74,16978.02,-20935.31,Healthcare
1174,10,FREELANCE PAYMENT 7065,freelance payment 7065,Freelance,68039.1,credit,NEFT,Income,Freelance,0.941,2025-01-31 14:45:00,1,4,14,0,,,49782.74,16978.02,47103.79,Income
1208,10,MAKEMYTRIP 6654,makemytrip 6654,MakeMyTrip,17022.75,debit,Credit Card,Travel,Flight/Hotel,0.9049,2025-01-31 20:58:00,1,4,20,0,9235.54,9441.31,49782.74,16978.02,30081.04,Travel
1080,10,PRACTO CONSULT 8280,practo consult 8280,Practo,511.81,debit,UPI,Healthcare,Consultation,0.8029,2025-02-02 21:59:00,2,6,21,0,730.44,342.51,22129.4,16978.02,29569.23,Healthcare
1365,10,NETFLIX INDIA 1232,netflix india 1232,Netflix,434.29,debit,NEFT,Entertainment,Streaming,0.7532,2025-02-02 23:46:00,2,6,23,1,404.42,299.5,22129.4,16978.02,29134.94,Entertainment
946,10,FREELANCE PAYMENT 9487,freelance payment 9487,Freelance,25396.0,credit,UPI,Income,Freelance,0.8388,2025-02-06 10:25:00,2,3,10,0,,,22129.4,16978.02,54530.94,Income
1778,10,HOTSTAR PREMIUM 8145,hotstar premium 8145,Hotstar,369.43,debit,IMPS,Entertainment,Streaming,0.7492,2025-02-11 23:44:00,2,1,23,1,404.42,299.5,22129.4,16978.02,54161.51,Entertainment
1036,10,SPOTIFY INDIA 4546,spotify india 4546,Spotify,130.0,debit,Credit Card,Entertainment,Music Streaming,0.7232,2025-02-16 14:35:00,2,6,14,1,404.42,299.5,22129.4,16978.02,54031.51,Entertainment
2140,10,BYJU'S SUBSCRIPTION 1469,byju's subscription 1469,Byjus,1597.69,debit,Credit Card,Education,Online Learning,0.9913,2025-02-18 15:42:00,2,1,15,0,2378.38,1252.74,22129.4,16978.02,52433.82,Groceries
631,10,NETFLIX INDIA 8388,netflix india 8388,Netflix,278.99,refund,Wallet,Entertainment,Streaming,0.9928,2025-02-22 10:01:00,2,5,10,1,,,22129.4,16978.02,52154.83,Entertainment
1764,10,UBER INDIA 7590,uber india 7590,Uber,223.38,debit,Debit Card,Transport,Cab,0.8774,2025-02-24 12:02:00,2,0,12,0,709.0,832.82,22129.4,16978.02,51931.45,Food & Dining
718,10,PAYTM WALLET* 1691,paytm wallet 1691,Paytm,2885.23,transfer,Net Banking,Finance,Wallet Top-up,0.8363,2025-03-04 16:10:00,3,1,16,0,,,112924.25,16978.02,49046.22,Finance
789,10,SPOTIFY INDIA 3069,spotify india 3069,Spotify,54.76,debit,NEFT,Entertainment,Music Streaming,0.9393,2025-03-09 16:49:00,3,6,16,1,404.42,299.5,112924.25,16978.02,48991.46,Entertainment
1319,10,PETROL PUMP HPCL 5257,petrol pump hpcl 5257,HPCL,426.25,debit,Wallet,Transport,Fuel,0.8045,2025-03-10 08:27:00,3,0,8,0,709.0,832.82,112924.25,16978.02,48565.21,Shopping
554,10,SBI MUTUAL FUND SIP 3440,sbi mutual fund sip 3440,SBI MF,2965.19,debit,NEFT,Investments,Mutual Fund,0.8303,2025-03-14 13:15:00,3,4,13,1,15603.77,16004.42,112924.25,16978.02,45600.02,Investments
1383,10,BYJU'S SUBSCRIPTION 6640,byju's subscription 6640,Byjus,4220.09,debit,IMPS,Education,Online Learning,0.7577,2025-03-16 12:39:00,3,6,12,0,2378.38,1252.74,112924.25,16978.02,41379.93,Education
2185,10,DUNZO DELIVERY 9919,dunzo delivery 9919,Dunzo,209.18,debit,Credit Card,Groceries,Quick Commerce,0.7113,2025-03-20 21:38:00,3,3,21,0,1141.02,858.82,112924.25,16978.02,41170.75,Groceries
1726,10,PRACTO CONSULT 4649,practo consult 4649,Practo,1168.29,debit,NEFT,Healthcare,Consultation,0.7412,2025-03-27 08:07:00,3,3,8,0,730.44,342.51,112924.25,16978.02,40002.46,Healthcare
356,10,SALARY CREDIT 4218,salary credit 4218,Employer,121968.01,credit,NEFT,Income,Salary,0.9265,2025-03-29 13:58:00,3,5,13,0,,,112924.25,16978.02,161970.47,Income
1236,10,HOTSTAR PREMIUM 6922,hotstar premium 6922,Hotstar,350.35,debit,Net Banking,Entertainment,Streaming,0.7955,2025-04-01 06:47:00,4,1,6,1,404.42,299.5,-47340.73,16978.02,161620.12,Entertainment
378,10,RELIANCE FRESH* 6878,reliance fresh 6878,Reliance Fresh,1577.53,debit,Debit Card,Groceries,Supermarket,0.9208,2025-04-01 11:11:00,4,1,11,0,1141.02,858.82,-47340.73,16978.02,160042.59,Groceries
1221,10,D-MART AVENUE 7061,d mart avenue 7061,DMart,1416.24,refund,NEFT,Groceries,Supermarket,0.9657,2025-04-03 06:31:00,4,3,6,0,,,-47340.73,16978.02,158626.35,Food & Dining
1558,10,ZERODHA* 1367,zerodha 1367,Zerodha,42262.56,debit,Net Banking,Investments,Stock Trading,0.7251,2025-04-04 10:57:00,4,4,10,0,15603.77,16004.42,-47340.73,16978.02,116363.79,Investments
1718,10,APOLLO PHARMACY 9037,apollo pharmacy 9037,Apollo Pharmacy,1263.56,debit,Cash,Healthcare,Medicines,0.7647,2025-04-09 18:02:00,4,2,18,0,730.44,342.51,-47340.73,16978.02,115100.23,Healthcare
1686,10,RELIANCE FRESH* 6496,reliance fresh 6496,Reliance Fresh,845.87,debit,Wallet,Groceries,Supermarket,0.9165,2025-04-09 18:37:00,4,2,18,0,1141.02,858.82,-47340.73,16978.02,114254.36,Transport
865,10,HOTSTAR PREMIUM 4724,hotstar premium 4724,Hotstar,441.32,debit,Wallet,Entertainment,Streaming,0.9757,2025-04-10 23:45:00,4,3,23,1,404.42,299.5,-47340.73,16978.02,113813.04,Entertainment
483,10,RELIANCE FRESH* 7038,reliance fresh 7038,Reliance Fresh,1585.12,debit,UPI,Groceries,Supermarket,0.7279,2025-04-11 17:59:00,4,4,17,0,1141.02,858.82,-47340.73,16978.02,112227.92,Utilities
2191,10,RELIANCE FRESH* 9742,reliance fresh 9742,Reliance Fresh,2211.17,debit,Net Banking,Groceries,Supermarket,0.7868,2025-04-20 06:10:00,4,6,6,0,1141.02,858.82,-47340.73,16978.02,110016.75,Groceries
953,10,SBI MUTUAL FUND SIP 2968,sbi mutual fund sip 2968,SBI MF,2472.22,debit,IMPS,Investments,Mutual Fund,0.7444,2025-04-20 19:52:00,4,6,19,1,15603.77,16004.42,-47340.73,16978.02,107544.53,Investments
517,10,ZOMATO* 5738,zomato 5738,Zomato,437.55,debit,NEFT,Food & Dining,Food Delivery,0.9882,2025-04-25 16:26:00,4,4,16,0,361.0,200.61,-47340.73,16978.02,107106.98,Transport
555,10,FREELANCE PAYMENT 2605,freelance payment 2605,Freelance,6444.82,credit,IMPS,Income,Freelance,0.8593,2025-04-26 22:02:00,4,5,22,0,,,-47340.73,16978.02,113551.8,Transport
1814,10,Airtel Xstream 6777,airtel xstream 6777,Airtel,338.3,debit,Debit Card,Utilities,Broadband,0.9436,2025-04-30 22:34:00,4,2,22,1,797.07,253.12,-47340.73,16978.02,113213.5,Utilities
1499,10,ZERODHA* 9630,zerodha 9630,Zerodha,3804.15,debit,NEFT,Investments,Stock Trading,0.7389,2025-05-04 06:17:00,5,6,6,0,15603.77,16004.42,-12478.98,16978.02,109409.35,Investments
1494,10,BigBasket 6465,bigbasket 6465,BigBasket,280.42,transfer,UPI,Groceries,Online Grocery,0.7597,2025-05-07 21:10:00,5,2,21,0,,,-12478.98,16978.02,109128.93,Food & Dining
2035,10,SPOTIFY INDIA 4012,spotify india 4012,Spotify,140.59,debit,Cash,Entertainment,Music Streaming,0.7121,2025-05-10 12:13:00,5,5,12,1,404.42,299.5,-12478.98,16978.02,108988.34,Entertainment
1243,10,UBER INDIA 8028,uber india 8028,Uber,316.13,debit,Debit Card,Transport,Cab,0.8016,2025-05-17 06:19:00,5,5,6,0,709.0,832.82,-12478.98,16978.02,108672.21,Groceries
